trade,2025-01-22,MSFT,Long,2025-01-22T14:50:00+00:00,2025-01-22T14:51:00+00:00,438.7866,439.0033,0.68,0.15,0.000494,60000,ScoreExit,0.4354,0.5746,0.3147,0.2690,0.8082,0.5798,0.4570,0.8082,,,
trade,2025-01-22,MSFT,Long,2025-01-22T14:53:00+00:00,2025-01-22T14:54:00+00:00,439.6268,439.5831,0.68,-0.03,-0.000100,60000,ScoreExit,0.5747,0.5763,0.5804,0.4570,0.8082,0.5962,0.4570,0.8082,,,
trade,2025-01-22,MSFT,Long,2025-01-22T14:56:00+00:00,2025-01-22T14:57:00+00:00,439.8169,439.8230,0.68,0.00,0.000014,60000,ScoreExit,0.6274,0.6302,0.5438,0.5509,0.8082,0.5726,0.5509,0.8082,,,
trade,2025-01-22,MSFT,Long,2025-01-22T14:59:00+00:00,2025-01-22T15:00:00+00:00,441.3774,441.1476,0.68,-0.16,-0.000521,60000,ScoreExit,0.6267,0.6266,0.5373,0.5509,0.8082,0.5362,0.5509,0.8082,,,
trade,2025-01-22,MSFT,Long,2025-01-22T15:02:00+00:00,2025-01-22T15:03:00+00:00,441.0973,440.6528,0.67,-0.30,-0.001008,60000,ScoreExit,0.3726,0.3576,0.1701,0.2270,0.7313,0.0201,0.2270,0.7313,,,
trade,2025-01-22,MSFT,Long,2025-01-22T15:05:00+00:00,2025-01-22T15:06:00+00:00,440.1170,439.8125,0.68,-0.21,-0.000692,60000,ScoreExit,0.3124,0.3680,-0.4318,0.2270,0.7313,-0.4292,0.3193,0.7313,,,
trade,2025-01-22,MSFT,Long,2025-01-22T15:08:00+00:00,2025-01-22T15:09:00+00:00,440.0470,439.6681,0.68,-0.26,-0.000861,60000,ScoreExit,0.3619,0.3577,-0.4905,0.3193,0.7313,-0.5326,0.3193,0.7313,,,
trade,2025-01-22,MSFT,Long,2025-01-22T15:11:00+00:00,2025-01-22T15:12:00+00:00,440.8172,440.4528,0.68,-0.25,-0.000827,60000,ScoreExit,0.4371,0.4210,0.2845,0.3155,0.7313,0.1227,0.3155,0.7313,,,
trade,2025-01-22,MSFT,Long,2025-01-22T15:14:00+00:00,2025-01-22T15:15:00+00:00,440.6271,440.1329,0.68,-0.34,-0.001122,60000,ScoreExit,0.4234,0.4067,0.1470,0.3155,0.7313,-0.0201,0.3155,0.7313,,,
trade,2025-01-22,MSFT,Long,2025-01-22T15:17:00+00:00,2025-01-22T15:18:00+00:00,439.8669,439.7770,0.68,-0.06,-0.000204,60000,ScoreExit,0.3013,0.3176,-0.5087,0.2214,0.7313,-0.3455,0.2214,0.7313,,,
trade,2025-01-22,MSFT,Long,2025-01-22T15:20:00+00:00,2025-01-22T15:21:00+00:00,440.2970,440.0130,0.68,-0.19,-0.000645,60000,ScoreExit,0.3550,0.2634,0.0285,0.2214,0.7313,-0.0370,0.0795,0.7313,,,
trade,2025-01-22,MSFT,Long,2025-01-22T15:23:00+00:00,2025-01-22T15:24:00+00:00,441.0055,440.1929,0.68,-0.55,-0.001843,60000,ScoreExit,0.3153,0.2672,0.4820,0.0795,0.7313,0.0011,0.0795,0.7313,,,
trade,2025-01-22,MSFT,Long,2025-01-22T15:26:00+00:00,2025-01-22T15:27:00+00:00,439.9169,439.3831,0.68,-0.36,-0.001213,60000,ScoreExit,0.2146,0.2136,-0.4921,0.0740,0.7313,-0.5019,0.0740,0.7313,,,
trade,2025-01-22,MSFT,Long,2025-01-22T15:29:00+00:00,2025-01-22T15:30:00+00:00,439.7769,439.6281,0.68,-0.10,-0.000338,60000,ScoreExit,0.2211,0.2400,-0.4262,0.0740,0.7313,-0.2380,0.0740,0.7313,,,
trade,2025-01-22,MSFT,Long,2025-01-22T15:32:00+00:00,2025-01-22T15:33:00+00:00,440.4171,440.3329,0.68,-0.06,-0.000191,60000,ScoreExit,0.3789,0.3835,0.3453,0.2083,0.7313,0.3908,0.2083,0.7313,,,
trade,2025-01-22,MSFT,Long,2025-01-22T15:35:00+00:00,2025-01-22T15:36:00+00:00,440.8372,440.8227,0.68,-0.01,-0.000033,60000,ScoreExit,0.3839,0.5477,0.3952,0.2083,0.7313,0.5220,0.4601,0.7313,,,
trade,2025-01-22,MSFT,Long,2025-01-22T15:41:00+00:00,2025-01-22T15:42:00+00:00,442.3177,442.0274,0.68,-0.20,-0.000656,60000,ScoreExit,0.5520,0.5412,0.5174,0.4681,0.7313,0.4093,0.4681,0.7313,,,
trade,2025-01-22,MSFT,Long,2025-01-22T15:44:00+00:00,2025-01-22T15:45:00+00:00,443.3280,442.8571,0.68,-0.32,-0.001062,60000,ScoreExit,0.5580,0.5546,0.5777,0.4681,0.7313,0.5433,0.4681,0.7313,,,
trade,2025-01-22,MSFT,Long,2025-01-22T15:47:00+00:00,2025-01-22T15:48:00+00:00,442.1476,442.1323,0.68,-0.01,-0.000035,60000,ScoreExit,0.3282,0.3516,-0.2298,0.2196,0.7313,0.0043,0.2196,0.7313,,,
trade,2025-01-22,MSFT,Long,2025-01-22T15:50:00+00:00,2025-01-22T15:51:00+00:00,442.3677,441.7874,0.68,-0.39,-0.001312,60000,ScoreExit,0.3477,0.1903,-0.0349,0.2196,0.7313,-0.2529,-0.0063,0.7313,,,
summary,2025-01-22,MSFT,,,,,,,-4.17,,23,,,,,,,,,,0.8209,2025-01-21T22:41:00+00:00,880,1282
summary,2025-01-23,SPY,,,,,,,0.00,,0,,,,,,,,,,0.6095,2025-01-21T10:29:00+00:00,1643,2275
summary,2025-01-23,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.6236,2025-01-21T10:33:00+00:00,1736,2437
trade,2025-01-23,AAPL,Long,2025-01-23T14:36:00+00:00,2025-01-23T14:37:00+00:00,225.7307,224.7076,1.33,-1.36,-0.004533,60000,ScoreExit,0.3792,0.3061,0.3422,0.4108,0.3283,-0.3886,0.4108,0.3283,,,
trade,2025-01-23,AAPL,Long,2025-01-23T15:11:00+00:00,2025-01-23T15:12:00+00:00,225.8927,225.5373,1.33,-0.47,-0.001573,60000,ScoreExit,0.3516,0.3024,0.4552,0.3451,0.3299,-0.0367,0.3451,0.3299,,,
trade,2025-01-23,AAPL,Long,2025-01-23T15:23:00+00:00,2025-01-23T15:24:00+00:00,226.6680,226.7070,1.32,0.05,0.000172,60000,ScoreExit,0.3984,0.4075,0.4698,0.4208,0.3299,0.5603,0.4208,0.3299,,,
summary,2025-01-23,AAPL,,,,,,,-1.78,,3,,,,,,,,,,0.5446,2025-01-21T20:55:00+00:00,1299,2436
trade,2025-01-23,NVDA,Long,2025-01-23T14:41:00+00:00,2025-01-23T14:42:00+00:00,144.8184,145.0065,2.07,0.39,0.001299,60000,ScoreExit,0.3708,0.3962,0.2863,0.4193,0.3019,0.5406,0.4193,0.3019,,,
trade,2025-01-23,NVDA,Long,2025-01-23T15:11:00+00:00,2025-01-23T15:12:00+00:00,145.3386,145.2902,2.06,-0.10,-0.000333,60000,ScoreExit,0.4018,0.4071,0.3183,0.4400,0.3531,0.3709,0.4400,0.3531,,,
trade,2025-01-23,NVDA,Long,2025-01-23T15:47:00+00:00,2025-01-23T15:48:00+00:00,146.0488,146.1411,2.05,0.19,0.000632,60000,ScoreExit,0.3994,0.4068,0.4891,0.4076,0.3531,0.5632,0.4076,0.3531,,,
summary,2025-01-23,NVDA,,,,,,,0.48,,3,,,,,,,,,,0.6852,2025-01-21T17:58:00+00:00,1973,2636
summary,2025-01-23,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.8209,2025-01-21T22:41:00+00:00,1355,1960
summary,2025-01-24,SPY,,,,,,,0.00,,0,,,,,,,,,,0.4882,2025-01-22T00:48:00+00:00,1927,2801
summary,2025-01-24,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.5971,2025-01-21T22:41:00+00:00,2041,2965
summary,2025-01-24,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.6255,2025-01-21T20:55:00+00:00,1743,2970
summary,2025-01-24,NVDA,,,,,,,0.00,,0,,,,,,,,,,0.8962,2025-01-21T14:48:00+00:00,2307,3265
summary,2025-01-24,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.9073,2025-01-21T22:41:00+00:00,1692,2427
summary,2025-01-27,SPY,,,,,,,0.00,,0,,,,,,,,,,0.3326,2025-01-24T16:51:00+00:00,55,1223
trade,2025-01-27,QQQ,Long,2025-01-27T14:56:00+00:00,2025-01-27T15:56:00+00:00,515.4796,516.3001,0.58,0.48,0.001592,3600000,SessionClose,0.3635,0.0000,0.1459,0.5790,0.0050,-0.2022,-0.1831,-0.0072,,,
summary,2025-01-27,QQQ,,,,,,,0.48,,1,,,,,,,,,,0.3993,2025-01-27T14:58:00+00:00,66,1235
trade,2025-01-27,AAPL,Long,2025-01-27T14:32:00+00:00,2025-01-27T15:56:00+00:00,226.6930,227.9166,1.32,1.62,0.005398,5040000,SessionClose,0.7311,0.4139,0.7254,0.6704,0.8545,0.3679,0.1608,0.9354,,,
trade,2025-01-27,AAPL,Long,2025-01-27T15:58:00+00:00,2025-01-27T15:59:00+00:00,227.8533,227.8631,1.32,0.01,0.000043,60000,ScoreExit,0.3694,0.4021,-0.0764,0.1608,0.9354,0.2506,0.1608,0.9354,,,
summary,2025-01-27,AAPL,,,,,,,1.63,,2,,,,,,,,,,0.7311,2025-01-27T14:31:00+00:00,489,1281
summary,2025-01-27,NVDA,,,,,,,0.00,,0,,,,,,,,,,0.6277,2025-01-24T14:54:00+00:00,168,1351
trade,2025-01-27,MSFT,Long,2025-01-27T14:46:00+00:00,2025-01-27T15:56:00+00:00,427.9934,430.3134,0.50,1.16,0.005421,4200000,SessionClose,0.3836,-0.1422,0.3117,0.5219,0.1310,-0.4676,-0.2182,0.1183,,,
summary,2025-01-27,MSFT,,,,,,,1.16,,1,,,,,,,,,,0.9095,2025-01-24T14:46:00+00:00,449,1161
trade,2025-01-28,SPY,Long,2025-01-28T15:09:00+00:00,2025-01-28T15:10:00+00:00,600.2850,599.8250,0.50,-0.23,-0.000766,60000,ScoreExit,0.1891,0.1684,0.0478,0.0908,0.4328,-0.1274,0.0908,0.4223,,,
trade,2025-01-28,SPY,Long,2025-01-28T15:16:00+00:00,2025-01-28T15:17:00+00:00,600.9252,600.6048,0.50,-0.16,-0.000533,60000,ScoreExit,0.4020,0.4136,0.4212,0.3649,0.4697,0.5180,0.3649,0.4761,,,
trade,2025-01-28,SPY,Long,2025-01-28T15:21:00+00:00,2025-01-28T15:22:00+00:00,601.2353,600.9047,0.50,-0.16,-0.000550,60000,ScoreExit,0.4836,0.4823,0.5438,0.4756,0.4796,0.5302,0.4756,0.4796,,,
trade,2025-01-28,SPY,Long,2025-01-28T15:24:00+00:00,2025-01-28T15:25:00+00:00,602.0956,601.8144,0.50,-0.14,-0.000467,60000,ScoreExit,0.4861,0.4865,0.5678,0.4756,0.4796,0.5720,0.4756,0.4796,,,
trade,2025-01-28,SPY,Long,2025-01-28T15:27:00+00:00,2025-01-28T15:28:00+00:00,602.5157,602.3242,0.50,-0.10,-0.000318,60000,ScoreExit,0.4931,0.4925,0.5716,0.4868,0.4796,0.5660,0.4868,0.4796,,,
trade,2025-01-28,SPY,Long,2025-01-28T15:30:00+00:00,2025-01-28T15:31:00+00:00,602.6757,602.2543,0.50,-0.21,-0.000699,60000,ScoreExit,0.4837,0.3880,0.4778,0.4868,0.4796,0.3917,0.3416,0.4796,,,
trade,2025-01-28,SPY,Long,2025-01-28T15:38:00+00:00,2025-01-28T15:39:00+00:00,602.6357,602.2843,0.50,-0.17,-0.000583,60000,ScoreExit,0.4625,0.4639,0.3749,0.4686,0.4796,0.3884,0.4686,0.4796,,,
trade,2025-01-28,SPY,Long,2025-01-28T15:42:00+00:00,2025-01-28T15:43:00+00:00,602.6557,602.0943,0.50,-0.28,-0.000932,60000,ScoreExit,0.4451,0.3920,0.4085,0.4340,0.4796,-0.1225,0.4340,0.4796,,,
trade,2025-01-28,SPY,Long,2025-01-28T15:49:00+00:00,2025-01-28T15:50:00+00:00,602.7858,602.4442,0.50,-0.17,-0.000567,60000,ScoreExit,0.4637,0.4663,0.4820,0.4527,0.4796,0.5081,0.4527,0.4796,,,
trade,2025-01-28,SPY,Long,2025-01-28T15:53:00+00:00,2025-01-28T15:54:00+00:00,602.8058,602.3569,0.50,-0.22,-0.000745,60000,ScoreExit,0.3685,0.3462,0.3180,0.3213,0.4796,0.0952,0.3213,0.4796,,,
trade,2025-01-28,SPY,Long,2025-01-28T15:56:00+00:00,2025-01-28T15:57:00+00:00,602.8858,602.4925,0.50,-0.20,-0.000652,60000,ScoreExit,0.4510,0.4377,0.4586,0.4355,0.4796,0.3253,0.4355,0.4796,,,
trade,2025-01-28,SPY,Long,2025-01-28T15:59:00+00:00,2025-01-28T16:00:00+00:00,603.1409,602.8741,0.50,-0.13,-0.000442,60000,ScoreExit,0.4611,0.4604,0.5595,0.4355,0.4796,0.5522,0.4355,0.4796,,,
summary,2025-01-28,SPY,,,,,,,-2.17,,12,,,,,,,,,,0.5644,2025-01-27T14:39:00+00:00,983,1563
trade,2025-01-28,QQQ,Long,2025-01-28T15:01:00+00:00,2025-01-28T15:02:00+00:00,515.3696,515.9702,0.58,0.35,0.001165,60000,ScoreExit,0.4667,0.4876,0.5766,0.4362,0.4912,0.6084,0.4362,0.5502,,,
trade,2025-01-28,QQQ,Long,2025-01-28T15:05:00+00:00,2025-01-28T15:06:00+00:00,516.6900,516.4700,0.58,-0.13,-0.000426,60000,ScoreExit,0.4847,0.3455,0.5796,0.4362,0.5502,0.5852,0.2032,0.5502,,,
trade,2025-01-28,QQQ,Long,2025-01-28T15:09:00+00:00,2025-01-28T15:10:00+00:00,516.1598,515.4803,0.58,-0.39,-0.001316,60000,ScoreExit,0.2838,0.2436,-0.0231,0.2032,0.5473,-0.3199,0.2032,0.5124,,,
trade,2025-01-28,QQQ,Long,2025-01-28T15:13:00+00:00,2025-01-28T15:14:00+00:00,516.7400,516.7799,0.58,0.02,0.000077,60000,ScoreExit,0.5022,0.5082,0.4893,0.4803,0.5502,0.5498,0.4803,0.5502,,,
trade,2025-01-28,QQQ,Long,2025-01-28T15:17:00+00:00,2025-01-28T15:18:00+00:00,517.0201,516.7299,0.58,-0.17,-0.000561,60000,ScoreExit,0.5038,0.5016,0.4097,0.4963,0.5502,0.3874,0.4963,0.5502,,,
trade,2025-01-28,QQQ,Long,2025-01-28T15:20:00+00:00,2025-01-28T15:21:00+00:00,517.2601,516.9799,0.58,-0.16,-0.000542,60000,ScoreExit,0.5161,0.5799,0.5319,0.4963,0.5502,0.5488,0.5999,0.5502,,,
trade,2025-01-28,QQQ,Long,2025-01-28T15:23:00+00:00,2025-01-28T15:24:00+00:00,517.9103,518.2295,0.58,0.18,0.000616,60000,ScoreExit,0.5822,0.5834,0.5721,0.5999,0.5502,0.5837,0.5999,0.5502,,,
trade,2025-01-28,QQQ,Long,2025-01-28T15:26:00+00:00,2025-01-28T15:27:00+00:00,518.5705,518.8093,0.58,0.14,0.000460,60000,ScoreExit,0.6042,0.6081,0.5382,0.6422,0.5502,0.5772,0.6422,0.5502,,,
trade,2025-01-28,QQQ,Long,2025-01-28T15:29:00+00:00,2025-01-28T15:30:00+00:00,519.5208,519.0592,0.58,-0.27,-0.000888,60000,ScoreExit,0.6078,0.6020,0.5745,0.6422,0.5502,0.5160,0.6422,0.5502,,,
trade,2025-01-28,QQQ,Long,2025-01-28T15:36:00+00:00,2025-01-28T15:56:00+00:00,518.3204,518.0295,0.58,-0.17,-0.000561,1200000,SessionClose,0.4328,0.3539,-0.4028,0.5134,0.5502,0.1201,0.2947,0.5502,,,
summary,2025-01-28,QQQ,,,,,,,-0.59,,10,,,,,,,,,,0.6915,2025-01-27T14:58:00+00:00,1040,1651
trade,2025-01-28,AAPL,Long,2025-01-28T14:30:00+00:00,2025-01-28T14:31:00+00:00,230.9143,232.6002,1.30,2.18,0.007301,60000,ScoreExit,0.5315,0.7213,0.5201,0.3716,0.8551,0.6184,0.6715,0.8551,,,
trade,2025-01-28,AAPL,Long,2025-01-28T14:33:00+00:00,2025-01-28T14:34:00+00:00,233.4250,233.4749,1.28,0.06,0.000214,60000,ScoreExit,0.7231,0.7235,0.6367,0.6715,0.8551,0.6405,0.6715,0.8551,,,
trade,2025-01-28,AAPL,Long,2025-01-28T14:36:00+00:00,2025-01-28T15:56:00+00:00,233.0949,238.9433,1.28,7.51,0.025090,4800000,SessionClose,0.7217,0.5620,0.2376,0.7357,0.8551,0.4969,0.4077,0.8924,,,
trade,2025-01-28,AAPL,Long,2025-01-28T15:58:00+00:00,2025-01-28T15:59:00+00:00,239.1871,238.9533,1.25,-0.29,-0.000978,60000,ScoreExit,0.5633,0.5461,0.5096,0.4077,0.8924,0.3383,0.4077,0.8924,,,
summary,2025-01-28,AAPL,,,,,,,9.46,,4,,,,,,,,,,0.9082,2025-01-27T10:10:00+00:00,1363,1582
trade,2025-01-28,NVDA,Long,2025-01-28T15:28:00+00:00,2025-01-28T15:56:00+00:00,121.7515,119.9903,2.46,-4.33,-0.014466,1680000,SessionClose,0.4993,0.0000,0.6228,0.5747,0.3073,0.0184,0.2139,-0.0534,,,
summary,2025-01-28,NVDA,,,,,,,-4.33,,1,,,,,,,,,,1.0000,2025-01-27T09:06:00+00:00,846,1681
trade,2025-01-28,MSFT,Long,2025-01-28T15:00:00+00:00,2025-01-28T15:01:00+00:00,435.3005,435.2744,0.69,-0.02,-0.000060,60000,ScoreExit,0.1928,0.5151,-0.0869,0.1081,0.4553,0.0354,0.4693,0.7666,,,
trade,2025-01-28,MSFT,Long,2025-01-28T15:03:00+00:00,2025-01-28T15:04:00+00:00,436.7660,436.6190,0.69,-0.10,-0.000337,60000,ScoreExit,0.5682,0.5671,0.5665,0.4693,0.7666,0.5557,0.4693,0.7666,,,
trade,2025-01-28,MSFT,Long,2025-01-28T15:06:00+00:00,2025-01-28T15:07:00+00:00,437.0461,436.5840,0.69,-0.32,-0.001057,60000,ScoreExit,0.5561,0.5547,0.5560,0.4509,0.7666,0.5414,0.4509,0.7666,,,
trade,2025-01-28,MSFT,Long,2025-01-28T15:09:00+00:00,2025-01-28T15:10:00+00:00,436.9961,436.7504,0.69,-0.17,-0.000562,60000,ScoreExit,0.5366,0.5346,0.3611,0.4509,0.7666,0.3406,0.4509,0.7666,,,
trade,2025-01-28,MSFT,Long,2025-01-28T15:12:00+00:00,2025-01-28T15:13:00+00:00,437.6963,438.4034,0.69,0.48,0.001616,60000,ScoreExit,0.6462,0.6511,0.5396,0.6038,0.7666,0.5883,0.6038,0.7666,,,
trade,2025-01-28,MSFT,Long,2025-01-28T15:15:00+00:00,2025-01-28T15:16:00+00:00,438.7416,438.3635,0.68,-0.26,-0.000862,60000,ScoreExit,0.6498,0.6960,0.5753,0.6038,0.7666,0.5191,0.6902,0.7666,,,
trade,2025-01-28,MSFT,Long,2025-01-28T15:18:00+00:00,2025-01-28T15:56:00+00:00,438.8166,440.4628,0.68,1.13,0.003751,2280000,SessionClose,0.6965,0.4280,0.5240,0.6902,0.7666,-0.0063,0.3311,0.7666,,,
trade,2025-01-28,MSFT,Long,2025-01-28T15:58:00+00:00,2025-01-28T15:59:00+00:00,441.1273,441.2926,0.68,0.11,0.000375,60000,ScoreExit,0.4628,0.4860,0.3417,0.3311,0.7666,0.5730,0.3311,0.7666,,,
summary,2025-01-28,MSFT,,,,,,,0.86,,8,,,,,,,,,,0.9138,2025-01-27T13:18:00+00:00,1027,1397
summary,2025-01-29,SPY,,,,,,,0.00,,0,,,,,,,,,,0.5644,2025-01-27T14:39:00+00:00,1369,2329
summary,2025-01-29,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.6915,2025-01-27T14:58:00+00:00,1562,2516
trade,2025-01-29,AAPL,Long,2025-01-29T15:02:00+00:00,2025-01-29T15:03:00+00:00,236.0598,235.8942,1.27,-0.21,-0.000701,60000,ScoreExit,0.3645,0.3571,0.4886,0.3493,0.3536,0.4151,0.3493,0.3536,,,
trade,2025-01-29,AAPL,Long,2025-01-29T15:08:00+00:00,2025-01-29T15:09:00+00:00,236.4659,236.4840,1.27,0.02,0.000077,60000,ScoreExit,0.4397,0.4411,0.5030,0.4721,0.3536,0.5179,0.4721,0.3536,,,
trade,2025-01-29,AAPL,Long,2025-01-29T15:11:00+00:00,2025-01-29T15:12:00+00:00,236.5559,236.5090,1.27,-0.06,-0.000198,60000,ScoreExit,0.4200,0.4212,0.4931,0.4410,0.3536,0.5054,0.4410,0.3536,,,
trade,2025-01-29,AAPL,Long,2025-01-29T15:16:00+00:00,2025-01-29T15:56:00+00:00,236.6360,237.7220,1.27,1.38,0.004589,2400000,SessionClose,0.4352,0.2964,0.2725,0.5031,0.3536,0.1350,0.2948,0.3536,,,
summary,2025-01-29,AAPL,,,,,,,1.13,,4,,,,,,,,,,0.9082,2025-01-27T10:10:00+00:00,1903,2407
summary,2025-01-29,NVDA,,,,,,,0.00,,0,,,,,,,,,,1.0000,2025-01-27T09:06:00+00:00,1325,2641
summary,2025-01-29,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.9138,2025-01-27T13:18:00+00:00,1458,2028
summary,2025-01-30,SPY,,,,,,,0.00,,0,,,,,,,,,,0.7436,2025-01-27T15:42:00+00:00,1745,2793
summary,2025-01-30,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.9232,2025-01-27T15:42:00+00:00,1990,3094
summary,2025-01-30,AAPL,,,,,,,0.00,,0,,,,,,,,,,1.0000,2025-01-27T14:31:00+00:00,2205,2895
summary,2025-01-30,NVDA,,,,,,,0.00,,0,,,,,,,,,,1.0000,2025-01-27T14:31:00+00:00,1785,3271
summary,2025-01-30,MSFT,,,,,,,0.00,,0,,,,,,,,,,1.0000,2025-01-27T14:37:00+00:00,1326,2627
summary,2025-01-31,SPY,,,,,,,0.00,,0,,,,,,,,,,0.9241,2025-01-28T16:00:00+00:00,1611,2713
trade,2025-01-31,QQQ,Long,2025-01-31T14:52:00+00:00,2025-01-31T14:53:00+00:00,528.3234,528.3764,0.57,0.03,0.000100,60000,ScoreExit,0.3810,0.3988,0.3259,0.4350,0.2915,0.5038,0.4350,0.2915,,,
trade,2025-01-31,QQQ,Long,2025-01-31T15:07:00+00:00,2025-01-31T15:08:00+00:00,529.9439,529.6561,0.57,-0.16,-0.000543,60000,ScoreExit,0.3528,0.3570,0.2488,0.3825,0.3281,0.2906,0.3825,0.3281,,,
trade,2025-01-31,QQQ,Long,2025-01-31T15:11:00+00:00,2025-01-31T15:12:00+00:00,530.0840,529.9860,0.57,-0.06,-0.000185,60000,ScoreExit,0.3742,0.3908,0.3803,0.3962,0.3281,0.5461,0.3962,0.3281,,,
trade,2025-01-31,QQQ,Long,2025-01-31T15:18:00+00:00,2025-01-31T15:19:00+00:00,530.1940,529.9160,0.57,-0.16,-0.000524,60000,ScoreExit,0.3589,0.3707,0.2795,0.3875,0.3281,0.3976,0.3875,0.3281,,,
trade,2025-01-31,QQQ,Long,2025-01-31T15:32:00+00:00,2025-01-31T15:33:00+00:00,530.3741,530.2059,0.57,-0.10,-0.000317,60000,ScoreExit,0.4006,0.4087,0.4491,0.4288,0.3281,0.5304,0.4288,0.3281,,,
trade,2025-01-31,QQQ,Long,2025-01-31T15:38:00+00:00,2025-01-31T15:39:00+00:00,530.7442,530.4758,0.56,-0.15,-0.000506,60000,ScoreExit,0.3839,0.4010,0.2909,0.4273,0.3281,0.4620,0.4273,0.3281,,,
summary,2025-01-31,QQQ,,,,,,,-0.59,,6,,,,,,,,,,0.8979,2025-01-28T15:03:00+00:00,2138,3032
summary,2025-01-31,AAPL,,,,,,,0.00,,0,,,,,,,,,,1.0000,2025-01-28T14:34:00+00:00,1761,2941
trade,2025-01-31,NVDA,Long,2025-01-31T16:00:00+00:00,2025-01-31T16:01:00+00:00,126.8330,126.9369,2.36,0.25,0.000819,60000,ScoreExit,0.3974,0.4661,0.2321,0.3041,0.6390,0.4381,0.4488,0.5101,,,
summary,2025-01-31,NVDA,,,,,,,0.25,,1,,,,,,,,,,0.9623,2025-01-28T17:03:00+00:00,1864,3271
summary,2025-01-31,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.9527,2025-01-28T15:58:00+00:00,807,2808
summary,2025-02-03,SPY,,,,,,,0.00,,0,,,,,,,,,,0.7846,2025-01-31T16:02:00+00:00,261,1260
summary,2025-02-03,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.9130,2025-01-31T16:02:00+00:00,313,1281
summary,2025-02-03,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.1798,2025-02-03T15:30:00+00:00,40,1274
trade,2025-02-03,NVDA,Long,2025-02-03T15:27:00+00:00,2025-02-03T15:28:00+00:00,115.6597,115.6903,2.59,0.08,0.000265,60000,ScoreExit,0.4013,0.4095,0.4245,0.4315,0.3333,0.5064,0.4315,0.3333,,,
trade,2025-02-03,NVDA,Long,2025-02-03T15:30:00+00:00,2025-02-03T15:31:00+00:00,115.7897,115.6303,2.59,-0.41,-0.001377,60000,ScoreExit,0.3987,0.5255,0.3984,0.4315,0.3333,0.2974,0.6595,0.3333,,,
trade,2025-02-03,NVDA,Long,2025-02-03T15:33:00+00:00,2025-02-03T15:56:00+00:00,116.4199,117.2598,2.58,2.16,0.007214,1380000,SessionClose,0.5574,0.5282,0.6164,0.6595,0.3333,0.0806,0.7003,0.3333,,,
trade,2025-02-03,NVDA,Long,2025-02-03T15:58:00+00:00,2025-02-03T15:59:00+00:00,117.7103,117.9146,2.55,0.52,0.001736,60000,SessionClose,0.5672,0.5758,0.4701,0.7003,0.3333,0.5561,0.7003,0.3333,,,
summary,2025-02-03,NVDA,,,,,,,2.35,,4,,,,,,,,,,1.0000,2025-01-31T14:41:00+00:00,335,1351
summary,2025-02-03,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.8957,2025-01-31T15:07:00+00:00,245,1178
trade,2025-02-04,SPY,Long,2025-02-04T14:52:00+00:00,2025-02-04T14:53:00+00:00,598.5445,598.3854,0.50,-0.08,-0.000266,60000,ScoreExit,0.3615,0.3780,0.4225,0.3715,0.3212,0.5524,0.3715,0.3328,,,
trade,2025-02-04,SPY,Long,2025-02-04T14:56:00+00:00,2025-02-04T14:57:00+00:00,599.1175,598.7853,0.50,-0.17,-0.000554,60000,ScoreExit,0.3713,0.3721,0.5000,0.3574,0.3562,0.5034,0.3574,0.3579,,,
trade,2025-02-04,SPY,Long,2025-02-04T15:00:00+00:00,2025-02-04T15:01:00+00:00,599.1790,599.3152,0.50,0.07,0.000227,60000,ScoreExit,0.3673,0.4291,0.4542,0.3574,0.3580,0.4603,0.4224,0.4323,,,
trade,2025-02-04,SPY,Long,2025-02-04T15:03:00+00:00,2025-02-04T15:04:00+00:00,599.8249,599.3551,0.50,-0.23,-0.000783,60000,ScoreExit,0.4351,0.4319,0.4943,0.4224,0.4407,0.4729,0.4224,0.4375,,,
trade,2025-02-04,SPY,Long,2025-02-04T15:06:00+00:00,2025-02-04T15:07:00+00:00,600.0850,599.5951,0.50,-0.24,-0.000816,60000,ScoreExit,0.4621,0.4569,0.4984,0.4641,0.4460,0.4465,0.4641,0.4460,,,
trade,2025-02-04,SPY,Long,2025-02-04T15:09:00+00:00,2025-02-04T15:10:00+00:00,600.4651,600.3248,0.50,-0.07,-0.000234,60000,ScoreExit,0.4677,0.4655,0.5542,0.4641,0.4460,0.5318,0.4641,0.4460,,,
trade,2025-02-04,SPY,Long,2025-02-04T15:12:00+00:00,2025-02-04T15:13:00+00:00,600.7952,600.1748,0.50,-0.31,-0.001033,60000,ScoreExit,0.4034,0.3690,0.5099,0.3643,0.4460,0.1663,0.3643,0.4460,,,
